"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","Meta Keywords 2","Meta Keywords 2 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://offlimits.co.in/collections/mens-bestsellers/products/baseline-23-milwaukee-bucks-beige-green-ocm-828-06","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Shop Off White/R Blue Lace-Up Boots For Men - 82806","51","480","BASELINE 23 - MILWAUKEE BUCKS (BEIGE/GREEN). Elevate your look with comfortable footwear & Sportswear Clothing. Available with free shipping and easy return.","157","1047","BASELINE 23 - MILWAUKEE BUCKS (BEIGE/GREEN),OFFLIMITS,offlimits.co.in","69","Shop Off White/R Blue Lace-Up Boots For Men - 82806, OFFLIMITS, offlimits.co.in","79","Off White/R Blue Lace-Up Basketball And Boots For Men","53","Customer Reviews","16","","0","max-image-preview:large","","","https://offlimits.co.in/products/baseline-23-milwaukee-bucks-beige-green-ocm-828-06","","","","","","859255","148975","148975","22.078","","917","210","4.367","72.689","Fairly Easy","0.950","1","3","","17","2","0","6.450","132","78","0","8","7","0","","","","","51a04e32ea443f899c68b2d7368a7fac","0.486","","","","","en","1.1","","","","","","https://offlimits.co.in/collections/mens-bestsellers/products/baseline-23-milwaukee-bucks-beige-green-ocm-828-06","2026-07-23 16:59:26"
"https://offlimits.co.in/collections/new-arrivals-2026/products/crossover-big-tall-off-white-r-blue-mango-ocm-833-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9595","9595","9595","1.422","","0","","","","","0.000","1","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.044","","","","","","1.1","","","","","","https://offlimits.co.in/collections/new-arrivals-2026/products/crossover-big-tall-off-white-r-blue-mango-ocm-833-02","2026-07-23 16:59:27"
"https://offlimits.co.in/policies/refund-policy","","0","Blocked by robots.txt","Non-Indexable","Blocked by robots.txt","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","1","","31","31","0","100.000","0","0","0","0","0","0","","","","","","","","","","","","None","","","","","","https://offlimits.co.in/policies/refund-policy","2026-07-23 16:59:27"
"https://offlimits.co.in/collections/men-sandals-sliders","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9330","9330","9330","1.383","","0","","","","","0.000","1","1","","33","31","0","100.000","0","0","0","0","0","0","","","","","","0.039","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-sandals-sliders","2026-07-23 16:59:27"
"https://offlimits.co.in/collections/men-gym-training","text/html; charset=utf-8","200","OK","Indexable","","Buy Men's Gym & Training Shoes Online | Off Limits","50","454","Shop Men's Gym Training Shoes engineered for workouts, strength training and all-round fitness performance. Perfect for work, travel, and everyday wear at Off Limits.","166","1056","Men's Gym & Training Shoes,OFFLIMITS,offlimits.co.in","52","Buy Men's Gym & Training Shoes Online | Off Limits, OFFLIMITS, offlimits.co.in","78","Men's Gym & Training Shoes","26","Training Shoes for Men. No Distractions. Just Performance.","58","","0","max-image-preview:large","","","https://offlimits.co.in/collections/men-gym-training","","","","","","1293809","161969","161969","24.004","","1572","538","2.922","98.765","Very Easy","0.924","1","1","","48","31","0","100.000","186","127","0","8","7","0","","","","","56c4e04a79531910c3f3050231ab5531","0.640","","","","","en","1.1","","","","","","https://offlimits.co.in/collections/men-gym-training","2026-07-23 16:59:26"
"https://offlimits.co.in/collections/leather-shoes","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9312","9312","9312","1.380","","0","","","","","0.000","1","1","","64","31","0","100.000","0","0","0","0","0","0","","","","","","0.054","","","","","","1.1","","","","","","https://offlimits.co.in/collections/leather-shoes","2026-07-23 16:59:28"
"https://offlimits.co.in/collections/women-running-gym","text/html; charset=utf-8","200","OK","Indexable","","Buy Women's Running & Gym Shoes Online | Off Limits","51","483","Discover Women's Running and Gym Shoes designed for comfort, stability and performance during every workout. Shop now at Off Limits.","132","873","Women's Running & Gym Shoes,OFFLIMITS,offlimits.co.in","53","Buy Women's Running & Gym Shoes Online | Off Limits, OFFLIMITS, offlimits.co.in","79","Women's Running & Gym Shoes","27","","0","","0","max-image-preview:large","","","https://offlimits.co.in/collections/women-running-gym","","","","","","1460784","170639","170639","25.289","","867","434","1.998","100.000","Very Easy","0.504","1","1","","47","31","0","100.000","184","129","0","8","7","0","","","","","7217f71877b8725e9813e1d2f4409277","0.758","","","","","en","1.1","","","","","","https://offlimits.co.in/collections/women-running-gym","2026-07-23 16:59:27"
"https://offlimits.co.in/collections/mens-bestsellers/products/unbound-teal-orm-855-06","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","UNBOUND - TEAL","14","155","UNBOUND - TEAL. Elevate your look with comfortable footwear & Sportswear Clothing. Available with free shipping and easy return.","128","833","UNBOUND - TEAL,OFFLIMITS,offlimits.co.in","40","UNBOUND - TEAL, OFFLIMITS, offlimits.co.in","42","Teal Lace Up Running & Gym Shoe For Men","39","Customer Reviews","16","","0","max-image-preview:large","","","https://offlimits.co.in/products/unbound-teal-orm-855-06","","","","","","844102","145699","145699","21.593","","975","220","4.432","70.274","Fairly Easy","1.014","1","3","","17","2","0","6.450","132","78","0","8","7","0","","","","","9cbd4167e6221102c97defcbfa6c25ae","0.519","","","","","en","1.1","","","","","","https://offlimits.co.in/collections/mens-bestsellers/products/unbound-teal-orm-855-06","2026-07-23 16:59:27"
"https://offlimits.co.in/collections/all","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9260","9260","9260","1.372","","0","","","","","0.000","1","1","","32","31","0","100.000","0","0","0","0","0","0","","","","","","0.128","","","","","","1.1","","","","","","https://offlimits.co.in/collections/all","2026-07-23 16:59:28"
"https://offlimits.co.in/collections/women-tights","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9309","9309","9309","1.380","","0","","","","","0.000","1","1","","32","31","0","100.000","0","0","0","0","0","0","","","","","","0.129","","","","","","1.1","","","","","","https://offlimits.co.in/collections/women-tights","2026-07-23 16:59:28"
"https://offlimits.co.in/pages/contact","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9254","9254","9254","1.371","","0","","","","","0.000","1","1","","31","31","0","100.000","0","0","0","0","0","0","","","","","","0.143","","","","","","1.1","","","","","","https://offlimits.co.in/pages/contact","2026-07-23 16:59:28"
"https://offlimits.co.in/pages/return-exchange","text/html; charset=utf-8","200","OK","Indexable","","Returns & Exchange Policy for Online Orders | Off Limits","56","490","Learn about Off Limits return and exchange policies, eligibility criteria and simple steps for hassle-free returns. Find the perfect pair for work, travel, and weekends at Off Limits.","183","1107","Returns & Exchange Policy for Online Orders | Off Limits,OFFLIMITS,offlimits.co.in","82","Returns & Exchange Policy for Online Orders | Off Limits, OFFLIMITS, offlimits.co.in","84","Returns & Exchanges Policy","26","","0","","0","max-image-preview:large","","","https://offlimits.co.in/pages/return-exchange","","","","","","524302","98803","98803","14.643","","392","68","5.765","67.825","Normal","0.889","1","1","","41","31","0","100.000","125","76","0","8","7","0","","","","","eb2e8dda65543824329a86796ebfc380","0.402","","","","","en","1.1","","","","","","https://offlimits.co.in/pages/return-exchange","2026-07-23 16:59:28"
"https://offlimits.co.in/collections/new-arrivals-2026/products/gladiator-explorex-beige-ocm-724-10","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9523","9523","9523","1.411","","0","","","","","0.000","1","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.271","","","","","","1.1","","","","","","https://offlimits.co.in/collections/new-arrivals-2026/products/gladiator-explorex-beige-ocm-724-10","2026-07-23 16:59:28"
"https://offlimits.co.in/collections/men-joggers-track-pants","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9363","9363","9363","1.388","","0","","","","","0.000","1","1","","33","31","0","100.000","0","0","0","0","0","0","","","","","","0.200","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-joggers-track-pants","2026-07-23 16:59:28"
"https://offlimits.co.in/blogs/blogs","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9248","9248","9248","1.371","","0","","","","","0.000","1","1","","62","31","0","100.000","0","0","0","0","0","0","","","","","","0.038","","","","","","1.1","","","","","","https://offlimits.co.in/blogs/blogs","2026-07-23 16:59:28"
"https://offlimits.co.in/cdn/shopifycloud/storefront/assets/storefront/load_feature-1bd60354.js","text/javascript","200","OK","Non-Indexable","Canonicalised","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.045","Tue, 07 Jul 2026 22:30:24 GMT","","","","","1.1","","","","","","https://offlimits.co.in/cdn/shopifycloud/storefront/assets/storefront/load_feature-1bd60354.js","2026-07-23 16:59:28"
"https://offlimits.co.in/pages/technology","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9263","9263","9263","1.373","","0","","","","","0.000","1","1","","62","31","0","100.000","0","0","0","0","0","0","","","","","","0.129","","","","","","1.1","","","","","","https://offlimits.co.in/pages/technology","2026-07-23 16:59:28"
"https://offlimits.co.in/collections/men-bestsellers","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9318","9318","9318","1.381","","0","","","","","0.000","1","1","","31","31","0","100.000","0","0","0","0","0","0","","","","","","0.147","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-bestsellers","2026-07-23 16:59:28"
"https://offlimits.co.in/checkouts/internal/preloads.js?locale=en-IN","application/javascript; charset=utf-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.116","","","","","","1.1","","","","","","https://offlimits.co.in/checkouts/internal/preloads.js?locale=en-IN","2026-07-23 16:59:29"
"https://offlimits.co.in/collections/white-shoes-for-men","text/html; charset=utf-8","200","OK","Indexable","","Buy Men's Running, Gym & Training Sports Shoes Online | Off Limits","66","598","Shop men's sports shoes at Off Limits built for running, training, gym workouts and active lifestyles with lasting comfort. Don't miss the latest styles.","153","934","White Shoes for Men,OFFLIMITS,offlimits.co.in","45","Buy Men's Running, Gym & Training Sports Shoes Online | Off Limits, OFFLIMITS, offlimits.co.in","94","White Shoes for Men","19","White Shoes For Men | Style Meets Comfort With OffLimits","56","","0","max-image-preview:large","","","https://offlimits.co.in/collections/white-shoes-for-men","","","","","","3444298","377450","377450","55.938","","1615","551","2.931","100.000","Very Easy","0.346","1","1","","49","31","0","100.000","188","130","0","8","7","0","","","","","1d53a10c43109c2be915d601587796fd","1.138","","","","","en","1.1","","","","","","https://offlimits.co.in/collections/white-shoes-for-men","2026-07-23 16:59:27"
"https://offlimits.co.in/collections/mens-bestsellers/products/apex-1-beige-air-force-blue-orm-888-02","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9529","9529","9529","1.412","","0","","","","","0.000","1","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.119","","","","","","1.1","","","","","","https://offlimits.co.in/collections/mens-bestsellers/products/apex-1-beige-air-force-blue-orm-888-02","2026-07-23 16:59:29"
"https://offlimits.co.in/collections/mens-bestsellers/products/memphis-genuine-leather-red-beige-ocm-723-05","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9568","9568","9568","1.418","","0","","","","","0.000","1","3","","1","1","0","3.230","0","0","0","0","0","0","","","","","","0.110","","","","","","1.1","","","","","","https://offlimits.co.in/collections/mens-bestsellers/products/memphis-genuine-leather-red-beige-ocm-723-05","2026-07-23 16:59:29"
"https://offlimits.co.in/collections/men-tshirts-graphic-tees","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9366","9366","9366","1.388","","0","","","","","0.000","1","1","","63","31","0","100.000","0","0","0","0","0","0","","","","","","0.121","","","","","","1.1","","","","","","https://offlimits.co.in/collections/men-tshirts-graphic-tees","2026-07-23 16:59:29"
"https://offlimits.co.in/collections/women-gym-training","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9327","9327","9327","1.382","","0","","","","","0.000","1","1","","94","31","0","100.000","0","0","0","0","0","0","","","","","","0.119","","","","","","1.1","","","","","","https://offlimits.co.in/collections/women-gym-training","2026-07-23 16:59:29"
"https://offlimits.co.in/collections/sneaker-for-men","text/html; charset=UTF-8","429","Too Many Requests","Non-Indexable","Client Error","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","9318","9318","9318","1.381","","0","","","","","0.000","1","1","","157","31","0","100.000","0","0","0","0","0","0","","","","","","0.113","","","","","","1.1","","","","","","https://offlimits.co.in/collections/sneaker-for-men","2026-07-23 16:59:29"
